datetime,symbol,open,high,low,close,volume
2025-03-20 08:56:00,FOREXCOM:XAUUSD,3045.82,3046.03,3045.585,3046.02,0.0
2025-03-20 08:57:00,FOREXCOM:XAUUSD,3046.02,3046.565,3046.02,3046.515,0.0
2025-03-20 08:58:00,FOREXCOM:XAUUSD,3046.515,3046.515,3045.73,3045.765,0.0
2025-03-20 08:59:00,FOREXCOM:XAUUSD,3045.765,3045.815,3045.1,3045.755,0.0
2025-03-20 09:00:00,FOREXCOM:XAUUSD,3045.755,3046.185,3045.63,3045.855,0.0
2025-03-20 09:01:00,FOREXCOM:XAUUSD,3045.855,3047.285,3045.77,3047.255,0.0
2025-03-20 09:02:00,FOREXCOM:XAUUSD,3047.255,3047.565,3046.44,3046.835,0.0
2025-03-20 09:03:00,FOREXCOM:XAUUSD,3046.835,3047.08,3046.69,3047.02,0.0
2025-03-20 09:04:00,FOREXCOM:XAUUSD,3047.02,3047.755,3046.945,3047.215,0.0
2025-03-20 09:05:00,FOREXCOM:XAUUSD,3047.215,3047.34,3046.23,3046.56,0.0
2025-03-20 09:06:00,FOREXCOM:XAUUSD,3046.56,3046.62,3046.215,3046.225,0.0
2025-03-20 09:07:00,FOREXCOM:XAUUSD,3046.225,3046.405,3046.1,3046.13,0.0
2025-03-20 09:08:00,FOREXCOM:XAUUSD,3046.13,3046.13,3045.56,3046.015,0.0
2025-03-20 09:09:00,FOREXCOM:XAUUSD,3046.015,3046.15,3045.65,3045.825,0.0
2025-03-20 09:10:00,FOREXCOM:XAUUSD,3045.825,3046.85,3045.8,3046.58,0.0
2025-03-20 09:11:00,FOREXCOM:XAUUSD,3046.58,3047.265,3046.58,3047.115,0.0
2025-03-20 09:12:00,FOREXCOM:XAUUSD,3047.115,3047.15,3046.725,3047.15,0.0
2025-03-20 09:13:00,FOREXCOM:XAUUSD,3047.15,3048.005,3047.135,3047.915,0.0
2025-03-20 09:14:00,FOREXCOM:XAUUSD,3047.915,3048.595,3047.785,3048.595,0.0
2025-03-20 09:15:00,FOREXCOM:XAUUSD,3048.595,3049.385,3048.375,3048.845,0.0
2025-03-20 09:16:00,FOREXCOM:XAUUSD,3048.845,3049.5,3048.82,3049.42,0.0
2025-03-20 09:17:00,FOREXCOM:XAUUSD,3049.42,3049.465,3049.095,3049.095,0.0
2025-03-20 09:18:00,FOREXCOM:XAUUSD,3049.095,3049.27,3048.795,3048.895,0.0
2025-03-20 09:19:00,FOREXCOM:XAUUSD,3048.895,3048.93,3048.18,3048.3,0.0
2025-03-20 09:20:00,FOREXCOM:XAUUSD,3048.3,3048.315,3047.48,3047.74,0.0
2025-03-20 09:21:00,FOREXCOM:XAUUSD,3047.74,3048.09,3047.66,3048.09,0.0
2025-03-20 09:22:00,FOREXCOM:XAUUSD,3048.09,3048.36,3047.88,3047.985,0.0
